6.118000000000000105e-01,7.500000000000000000e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.426682760735869582e-02,3.000229547540447100e-02,0.000000000000000000e+00,7.131167644959035545e-02,1.915109926760870107e-01,6.700000000000000400e-01
8.013000000000000123e-01,6.300000000000000044e-01,0.000000000000000000e+00,7.142857142857142461e-02,1.580082003640031693e-02,3.284652291377129774e-02,4.244871454581902390e-03,1.455018545198958901e-01,2.126376629537841123e-01,5.000000000000000000e-01
5.788000000000000922e-01,6.999999999999999556e-01,3.333333333333333148e-01,2.666666666666666630e-01,3.138418932732309902e-02,3.225517290768107476e-02,0.000000000000000000e+00,1.305642550592670537e-01,2.094257679815718920e-01,7.500000000000000000e-01
4.067999999999999949e-01,5.500000000000000444e-01,2.424242424242424310e-01,3.030303030303030387e-01,2.153515556489660546e-02,1.071091529831972797e-02,0.000000000000000000e+00,5.420704597769227667e-02,1.959036606625094712e-01,5.000000000000000000e-01
