0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.090909090909091050e-01,1.000000000000000000e+00
1.851851851851851749e-02,0.000000000000000000e+00,2.135345373297045310e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.270690746594090620e-02,3.471698113207547509e-01,1.000000000000000000e+00
3.448275862068965469e-02,3.448275862068965469e-02,0.000000000000000000e+00,6.348354427589614213e-02,0.000000000000000000e+00,1.437595162263608228e-01,2.178571428571428603e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.776743797774298639e-01,2.190476190476190743e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.074801925639757155e-01,2.052631578947368696e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.258313320011655856e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.333862882325043298e-02,0.000000000000000000e+00,2.370974861329267491e-01,2.080000000000000182e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.994591716230725731e-02,0.000000000000000000e+00,2.279999999999999805e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.857791214148390185e-02,3.740951216014650610e-02,0.000000000000000000e+00,7.481902432029299832e-02,2.708333333333333703e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.210526315789473895e-01,1.000000000000000000e+00
0.000000000000000000e+00,8.333333333333332871e-02,4.648600842475681533e-02,4.648600842475681533e-02,0.000000000000000000e+00,1.470801353587770366e-01,2.521739130434783038e-01,1.000000000000000000e+00
1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.674740653257066669e-01,2.142857142857143016e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.413613884798123221e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.827227769596246443e-02,2.851851851851851527e-01,0.000000000000000000e+00
4.761904761904761640e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.049999999999999878e-01,1.000000000000000000e+00
5.555555555555555247e-02,0.000000000000000000e+00,6.912763848250579046e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.823529411764706398e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.555555555555555247e-02,1.338184604277166678e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.146420421226283515e-01,1.705882352941176516e-01,1.000000000000000000e+00
0.000000000000000000e+00,3.703703703703703498e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00
